"id"	"name"	"lat"	"lng"	"text"	"url"	"img"	"markerColor"	"markerLine"	"markerSize"	"markerIconChar"	"muti"	"exp"	"hash"	"organ"
185	"青芝"	47.29992746	-10.8982525	"味酸平。主明目，補肝氣，安精魂，仁恕。久食輕身不老，延年神仙。一名龍芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"cf5e09757796c88ce2a7d1bcfbe386a0bab3b2592415677f6eaf69908fa1fda1"	"[""肝"",""目""]"
186	"青芝"	82.54088174	-2.109189	"味酸平。主明目，補肝氣，安精魂，仁恕。久食輕身不老，延年神仙。一名龍芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"3714604d9c836338a5b2fbb24f186b5af2a4085d42e93e830adc8384f36150d5"	"[""肝"",""目""]"
187	"赤芝"	64.02412102	6.328312	"味苦平。主治胸中結，益心氣，補中，增智慧，不忘。久食輕身不老，延年神仙。一名丹芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5b254ddcde52c0997eb4df248b2d0c20e989081a603baed419eb2587ed579f06"	"[""心"",""胸"",""補中""]"
188	"赤芝"	70.72916746	19.3361255	"味苦平。主治胸中結，益心氣，補中，增智慧，不忘。久食輕身不老，延年神仙。一名丹芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"cd94ac6c4abcbfcce29f76cedd6029f2a581ecd4b39f6a3dc04d0f813bb9b8a1"	"[""心"",""胸"",""補中""]"
189	"赤芝"	35.17399732	-93.1638735	"味苦平。主治胸中結，益心氣，補中，增智慧，不忘。久食輕身不老，延年神仙。一名丹芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"8c07b1d1ad749c1ed276ecaefdb60efaaabdee68de858fee330a13f7ee302dc9"	"[""心"",""胸"",""補中""]"
190	"黃芝"	64.02412402	6.328315	"味甘平。主治心腹五邪，益脾氣，安神，忠信和樂。久食輕身不老，延年神仙。一名金芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5b254ddcde52c0997eb4df248b2d0c20e989081a603baed419eb2587ed579f06"	"[""心"",""脾""]"
191	"黃芝"	47.06104802	28.828316	"味甘平。主治心腹五邪，益脾氣，安神，忠信和樂。久食輕身不老，延年神仙。一名金芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"67a1cf5cb4e963538ff035b77fd4a9c1fbca11004fd210fcce84d1774c0e8d03"	"[""心"",""脾""]"
192	"白芝"	63.558474329999996	-10.8982455	"味辛平。主治咳逆上氣，益肺氣，通利口鼻，強志意勇悍，安魄。久食輕身不老，延年神仙。一名玉芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"f599991f8e02fb7b0bef296a34aea2a3fa81a9ef56a9a15c059f32772b6d6f8b"	"[""肺"",""口"",""鼻"",""咳逆""]"
193	"白芝"	80.05918552	5.625193	"味辛平。主治咳逆上氣，益肺氣，通利口鼻，強志意勇悍，安魄。久食輕身不老，延年神仙。一名玉芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"6a1a4aa2452c6b62d62d39be82ae45c256a4465390bbea081055871f17635e89"	"[""肺"",""口"",""鼻"",""咳逆""]"
194	"白芝"	81.51888358	4.922069	"味辛平。主治咳逆上氣，益肺氣，通利口鼻，強志意勇悍，安魄。久食輕身不老，延年神仙。一名玉芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"ba93404d793dc5c32d2a10a9187b4fde3aeb9421a144225abf8fae2e0fc562bf"	"[""肺"",""口"",""鼻"",""咳逆""]"
195	"白芝"	78.63020057	15.468945	"味辛平。主治咳逆上氣，益肺氣，通利口鼻，強志意勇悍，安魄。久食輕身不老，延年神仙。一名玉芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""肺"",""口"",""鼻"",""咳逆""]"
196	"黑芝"	16.675536469999997	-20.0388665	"味咸平。主治癃，利水道，益腎氣，通九竅，聰察。久食輕身不老，延年神仙。一名玄芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"31771f9cc010b4060f83b225d03fdfcba8872b7da590f6860de80bc35ae760a5"	"[""腎""]"
197	"紫芝"	-43.28162607	-15.468553	"味甘溫。主治耳聾，利關節，保神，益精氣，堅筋骨，好顏色。久食輕身不老，延年神仙。一名木芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"98363f4354ca0dc4e83baeea8f062009724fdc851b4d10cabde9b1923fe1869f"	"[""骨"",""筋"",""耳"",""精氣"",""聾""]"
198	"紫芝"	-62.071535020000006	-20.7419895	"味甘溫。主治耳聾，利關節，保神，益精氣，堅筋骨，好顏色。久食輕身不老，延年神仙。一名木芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5871067bb118461d079b5f08e2b02f75b951a12f9416b4fd3141606cd2aeb15d"	"[""骨"",""筋"",""耳"",""精氣"",""聾""]"
199	"紫芝"	81.77417557	-11.952926	"味甘溫。主治耳聾，利關節，保神，益精氣，堅筋骨，好顏色。久食輕身不老，延年神仙。一名木芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""骨"",""筋"",""耳"",""精氣"",""聾""]"
200	"紫芝"	-11.52288751	5.2736375	"味甘溫。主治耳聾，利關節，保神，益精氣，堅筋骨，好顏色。久食輕身不老，延年神仙。一名木芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"2ab3a4baaf62e3f5735a1c805bf9ef6605c36b427ed8c7fdc522944e6648b73f"	"[""骨"",""筋"",""耳"",""精氣"",""聾""]"
201	"紫芝"	81.77417757	-11.952924	"味甘溫。主治耳聾，利關節，保神，益精氣，堅筋骨，好顏色。久食輕身不老，延年神仙。一名木芝。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""骨"",""筋"",""耳"",""精氣"",""聾""]"
202	"天門冬"	-43.28162107	-15.468548	"味苦平，主治諸暴風濕偏痺，強骨隨，殺三蟲，去伏尸。久服輕身益氣延年。一名顛勒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"98363f4354ca0dc4e83baeea8f062009724fdc851b4d10cabde9b1923fe1869f"	"[""骨"",""三蟲""]"
203	"天門冬"	23.8860407	-4.218547	"味苦平，主治諸暴風濕偏痺，強骨隨，殺三蟲，去伏尸。久服輕身益氣延年。一名顛勒。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"腸胃寄生蟲"	"064b9390cb0dec5e4f3c5a97d171d43b1cdd9e345fd8a9f7e8b7b6340ceef38f"	"[""骨"",""三蟲""]"
204	"术 "	-67.47471838	-7.031046	"味苦溫。主治濕痺、死肌、痙疸，止汗除熱，消食，化煎餌。久服輕身、延年不饑。一名山薊。生鄭山山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""濕痺"",""痙疸""]"
205	"术 "	81.30852589999999	49.218955	"味苦溫。主治濕痺、死肌、痙疸，止汗除熱，消食，化煎餌。久服輕身、延年不饑。一名山薊。生鄭山山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"癲癇或抽搐類疾病"	"4e9bdd3d3708ee8554b419cfdc064d7fd69108b9dbd19badef0db03eab57225e"	"[""濕痺"",""痙疸""]"
206	"委萎"	-62.071527020000005	-20.7419815	"味甘平。主治中風暴熱不能動搖，跌筋結肉，諸不足，久服去面*鼾，好顏色潤澤，輕身不老。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5871067bb118461d079b5f08e2b02f75b951a12f9416b4fd3141606cd2aeb15d"	"[""筋"",""面""]"
207	"委萎"	80.7049062	18.984582	"味甘平。主治中風暴熱不能動搖，跌筋結肉，諸不足，久服去面*鼾，好顏色潤澤，輕身不老。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"dd568f805b3c83b8d047e6ad35a248dfce6b677c116630c0d5802fdea1527dcc"	"[""筋"",""面""]"
208	"乾地黃"	-43.28161507	-15.468542	"味甘寒。主治折跌絕筋傷中，逐血痺，填骨髓，長肌肉。做湯，除寒熱積聚，除痺。生者尤良。一名地髓。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"98363f4354ca0dc4e83baeea8f062009724fdc851b4d10cabde9b1923fe1869f"	"[""骨"",""髓"",""筋"",""肌肉"",""寒熱""]"
209	"乾地黃"	71.41844676	5.2736465	"味甘寒。主治折跌絕筋傷中，逐血痺，填骨髓，長肌肉。做湯，除寒熱積聚，除痺。生者尤良。一名地髓。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"07348d3a8eac885a7b96afb3d581a0c0e96b5aec1cd06f452d537c4425bae0d9"	"[""骨"",""髓"",""筋"",""肌肉"",""寒熱""]"
210	"乾地黃"	-62.07152302	-20.7419775	"味甘寒。主治折跌絕筋傷中，逐血痺，填骨髓，長肌肉。做湯，除寒熱積聚，除痺。生者尤良。一名地髓。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5871067bb118461d079b5f08e2b02f75b951a12f9416b4fd3141606cd2aeb15d"	"[""骨"",""髓"",""筋"",""肌肉"",""寒熱""]"
211	"乾地黃"	-37.11446751	-8.0857265	"味甘寒。主治折跌絕筋傷中，逐血痺，填骨髓，長肌肉。做湯，除寒熱積聚，除痺。生者尤良。一名地髓。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"0debccbfc8979c8df17d6d50620d940a3c355b3de676a3cd960ffdc36f6c676c"	"[""骨"",""髓"",""筋"",""肌肉"",""寒熱""]"
212	"乾地黃"	37.160528549999995	89.6486495	"味甘寒。主治折跌絕筋傷中，逐血痺，填骨髓，長肌肉。做湯，除寒熱積聚，除痺。生者尤良。一名地髓。生川澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""骨"",""髓"",""筋"",""肌肉"",""寒熱""]"
213	"菖蒲"	64.02414702	6.328338	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
214	"菖蒲"	47.29995646	-10.8982235	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
215	"菖蒲"	47.06107202	28.82834	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
216	"菖蒲"	63.55849833	-10.8982215	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
217	"菖蒲"	16.675557469999998	-20.0388455	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
218	"菖蒲"	64.02415202	6.328343	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"5b254ddcde52c0997eb4df248b2d0c20e989081a603baed419eb2587ed579f06"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
219	"菖蒲"	82.54091474	-2.109156	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"3714604d9c836338a5b2fbb24f186b5af2a4085d42e93e830adc8384f36150d5"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
220	"菖蒲"	81.77419657	-11.952905	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
221	"菖蒲"	78.63022656999999	15.468971	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
222	"菖蒲"	-67.47470038	-7.031028	"味辛溫。主治風寒濕痺，咳逆上氣，開心孔，補五臟，通九竅，明耳目，出音聲。久服輕身，不忘，不迷惑，延年。一名昌陽。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""五臟"",""心"",""目"",""耳"",""咳逆"",""濕痺""]"
223	"遠志"	82.54091874000001	-2.109152	"味苦溫。主治咳逆傷中，補不足，除邪氣，利九竅，益智慧，耳目聰明，不忘，強智倍力。久服輕身不老。葉名小草。一名葽繞，一名細草。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"3714604d9c836338a5b2fbb24f186b5af2a4085d42e93e830adc8384f36150d5"	"[""目"",""耳"",""咳逆"",""邪氣""]"
224	"遠志"	81.77420057	-11.952901	"味苦溫。主治咳逆傷中，補不足，除邪氣，利九竅，益智慧，耳目聰明，不忘，強智倍力。久服輕身不老。葉名小草。一名葽繞，一名細草。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""目"",""耳"",""咳逆"",""邪氣""]"
225	"遠志"	78.63023057	15.468975	"味苦溫。主治咳逆傷中，補不足，除邪氣，利九竅，益智慧，耳目聰明，不忘，強智倍力。久服輕身不老。葉名小草。一名葽繞，一名細草。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"呼吸系統疾病，如慢性咳嗽或支氣管炎"	"4efcd9d658c691fac0d2d619c69f38a8f80ce173f4f2c5c807994bb7d7ab5c76"	"[""目"",""耳"",""咳逆"",""邪氣""]"
226	"遠志"	37.160542549999995	89.6486635	"味苦溫。主治咳逆傷中，補不足，除邪氣，利九竅，益智慧，耳目聰明，不忘，強智倍力。久服輕身不老。葉名小草。一名葽繞，一名細草。生川谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""目"",""耳"",""咳逆"",""邪氣""]"
227	"澤瀉"	64.02416102	6.328352	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
228	"澤瀉"	47.29997046	-10.8982095	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
229	"澤瀉"	47.06108602	28.828354	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
230	"澤瀉"	63.55851233	-10.8982075	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
231	"澤瀉"	16.675571469999998	-20.0388315	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"心、肝、脾、肺、腎"	"na"	"f1534392279bddbf9d43dde8701cb5be14b82f76ec6607bf8d6ad557f60f304e"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
232	"澤瀉"	63.558514329999994	-13.7107055	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"35245f2b01e3a062357795875d27f12b64adcc52b53f1e69ecfbb81ec5c5797a"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
233	"澤瀉"	82.54092874	-2.109142	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"3714604d9c836338a5b2fbb24f186b5af2a4085d42e93e830adc8384f36150d5"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
234	"澤瀉"	81.77421057000001	-11.952891	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
235	"澤瀉"	80.7049342	18.98461	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"dd568f805b3c83b8d047e6ad35a248dfce6b677c116630c0d5802fdea1527dcc"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
236	"澤瀉"	-67.47468638	-7.031014	"味甘寒。主治風寒濕痺，乳難，消水，養五臟，益氣力，肥健。久服耳目聰明，不饑，延年輕身，面生光，能行水上。一名水瀉，一名芒芋，一名鵠瀉。生池澤。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"類風濕性關節炎或與濕氣相關的關節炎"	"67220d157accfc86ca9fe972717d2d65bd13d602fcbf617249a7884a77858869"	"[""五臟"",""乳"",""目"",""耳"",""面"",""濕痺""]"
237	"署豫"	-37.11444151	-8.0857005	"味甘小溫。主治傷中，補虛羸，除寒熱邪氣，補中益氣力，長肌肉。久服耳目聰明，輕身不饑延年。一名山芋。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"0debccbfc8979c8df17d6d50620d940a3c355b3de676a3cd960ffdc36f6c676c"	"[""肌肉"",""目"",""耳"",""寒熱"",""邪氣"",""補中""]"
238	"署豫"	82.54093374	-2.109137	"味甘小溫。主治傷中，補虛羸，除寒熱邪氣，補中益氣力，長肌肉。久服耳目聰明，輕身不饑延年。一名山芋。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"3714604d9c836338a5b2fbb24f186b5af2a4085d42e93e830adc8384f36150d5"	"[""肌肉"",""目"",""耳"",""寒熱"",""邪氣"",""補中""]"
239	"署豫"	81.77421557	-11.952886	"味甘小溫。主治傷中，補虛羸，除寒熱邪氣，補中益氣力，長肌肉。久服耳目聰明，輕身不饑延年。一名山芋。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"na"	"d79a5a5448b710fc3a7472c02791b0e1684658c30e06c8eabc8a658f9ac877cf"	"[""肌肉"",""目"",""耳"",""寒熱"",""邪氣"",""補中""]"
240	"署豫"	37.160556549999995	89.6486775	"味甘小溫。主治傷中，補虛羸，除寒熱邪氣，補中益氣力，長肌肉。久服耳目聰明，輕身不饑延年。一名山芋。生山谷。"	"https://example.com"	"https://upload.wikimedia.org/wikipedia/en/4/48/Blank.JPG"	"#ddb98b"	1	18	"🌱"	"na"	"發熱病，可能對應感染性疾病或寒熱交替的瘧疾"	"fb519f633bccf80b69ae15363a70c7045754e3d950ec2afa4307297c4dabc8d4"	"[""肌肉"",""目"",""耳"",""寒熱"",""邪氣"",""補中""]"
